scenario,traffic_id,case_id,seed,avg_power_unit,energy_unit_ms,arrived_count,delivered_count,pdb_satisfied_count,pdb_eligible_count,completion_rate,pdb_ratio,delay_mean_ms,delay_samples_json,traffic_sha256
nominal,FTP3,1-1,1041,34.955625000000005,22371.600000000002,2,2,1,2,1.0,0.5,75.746287,"[146.492574,5.0]",404c1fccf6d43aa3b7b617452742d60ad877ca5f9ac5c2113348c6760c2daf1b
nominal,FTP3,1-1,1042,50.2670505,32170.912320000003,3,3,3,3,1.0,1.0,20.297825666666668,"[27.329991,28.563486,5.0]",2bec0699f03c9f7563772cd68847fa03999bf7ae91da9dfbca4ad8e88ad4cd17
nominal,FTP3,1-1,1043,51.375625,32880.4,3,3,2,2,1.0,1.0,18.326367,"[20.210553,29.768548,5.0]",56061610bac26b4d6e3a513014ed78f5d94dd93d5c3e268b60f606773ca23afc
nominal,FTP3,1-1,1044,53.58390251562499,34293.697609999996,3,3,3,3,1.0,1.0,31.521297666666666,"[5.0,5.0,84.563893]",2d32de9af6ad701c9face1164d6530483980ac005f3ba132ef3f4d391483f7c5
nominal,FTP3,1-1,1045,9.107499999999998,5828.799999999999,1,1,0,0,1.0,,40.237191,[40.237191],bf185a1ea3f37ea7cea984c05cbd3903e3c5b77530fc8280cb37be21b2e0bfea
nominal,FTP3,1-1,1046,35.5312665,22740.01056,3,3,3,3,1.0,1.0,30.243566,"[63.192812,22.537886,5.0]",c07e5c427da6afa28bd48459330c67537bbf688a5e938b38a8b4b274cd49774b
nominal,FTP3,1-1,1047,24.824375,15887.6,2,2,1,1,1.0,1.0,52.5349265,"[10.035112,95.034741]",472696e3d25c98c02851c24b50bd64b8422d9cb0517a73725d45073af6946a74
nominal,FTP3,1-1,1048,29.365634974375002,18794.0063836,2,2,1,2,1.0,0.5,59.133595,"[5.000001,113.267189]",9fc8ed31605ce3534e59c6f025b8d137d4befd9516eb812ca8e6d24d770a0f73
nominal,FTP3,1-1,1049,24.824375000000003,15887.600000000002,1,1,0,0,1.0,,28.700869,[28.700869],22c3fdba0d5d053266cd9b770558ee7585ebea2d9da62bc6de399b52e3851734
nominal,FTP3,1-1,1050,36.7402465965625,23513.7578218,3,3,2,2,1.0,1.0,13.859377,"[5.000001,5.0,31.57813]",27af86737e0469321f323584f65822f35b44e019039ea8eae5b3e0299320ca1b
nominal,FTP3,1-1,1051,27.623125000000005,17678.800000000003,2,2,2,2,1.0,1.0,58.9655955,"[71.219944,46.711247]",72feda41bae0824b7f368d6b0c90f63abc2e0c0d2b44b024c419d2603420a3a8
